N,P,K,temperature,humidity,ph,rainfall,label,NPK_ratio,N_to_K,Total_Nutrients
2,21,44,18.92157197,87.31290342,6.56893406,102.8013275,pomegranate,22.333333333333332,0.045454545454545456,67
28,6,40,22.10621387,91.34039616,6.769855664,106.8704803,pomegranate,24.666666666666668,0.7,74
8,23,44,18.47412402,89.68919664,7.130837931,108.4758509,pomegranate,25.0,0.18181818181818182,75
29,16,36,19.81069447,88.92944254,5.7403380020000006,102.860084,pomegranate,27.0,0.8055555555555556,81
17,18,43,24.4880844,90.83687246,5.843005428,103.1969341,pomegranate,26.0,0.3953488372093023,78
34,21,42,18.75927679,89.93457597,6.648687273999999,111.0196744,pomegranate,32.333333333333336,0.8095238095238095,97
21,23,42,19.54128063,90.29751796,6.902751061,104.3739878,pomegranate,28.666666666666668,0.5,86
25,17,40,18.91251245,87.74938524,6.608023872,111.28005159999998,pomegranate,27.333333333333332,0.625,82
8,25,36,19.91330523,94.95031368,6.828522375,104.0277061,pomegranate,23.0,0.2222222222222222,69
26,18,42,19.72620525,89.64934166,6.910374919,108.22872759999998,pomegranate,28.666666666666668,0.6190476190476191,86
4,19,42,23.83185873,87.84034604,6.306605528,111.2232716,pomegranate,21.666666666666668,0.09523809523809523,65
36,24,41,24.94467632,94.25702672,7.009180374,103.8799347,pomegranate,33.666666666666664,0.8780487804878049,101
5,24,40,24.692258,93.87030088,6.297907578999999,104.6735454,pomegranate,23.0,0.125,69
19,17,39,24.72485577,85.56083187,6.728599215,111.2787584,pomegranate,25.0,0.48717948717948717,75
39,30,38,20.12644921,87.59629625,6.965156737999999,108.065579,pomegranate,35.666666666666664,1.0263157894736843,107
5,29,44,21.02432943,93.0569505,5.578095745,104.7847006,pomegranate,26.0,0.11363636363636363,78
4,24,43,22.40423537,88.1508343,7.199504273,109.8695196,pomegranate,23.666666666666668,0.09302325581395349,71
38,21,35,20.33691147,89.38003827,5.841367187,110.9653137,pomegranate,31.333333333333332,1.0857142857142856,94
37,11,36,24.24779615,85.56033312,6.710143266,106.9216033,pomegranate,28.0,1.0277777777777777,84
9,25,41,24.81530144,91.90842992,5.972714857000001,109.2853418,pomegranate,25.0,0.21951219512195122,75
29,22,43,19.66329768,87.95158129,5.561851831,106.0380805,pomegranate,31.333333333333332,0.6744186046511628,94
5,21,38,22.43377991,90.3396556,6.107054807999999,112.459697,pomegranate,21.333333333333332,0.13157894736842105,64
22,26,38,22.92052307,85.12912161,6.988035315,110.2437841,pomegranate,28.666666666666668,0.5789473684210527,86
4,18,37,22.91843172,85.40695044,7.13147457,106.2817706,pomegranate,19.666666666666668,0.10810810810810811,59
21,6,41,24.88244467,89.39686219,7.086947687,107.1951707,pomegranate,22.666666666666668,0.5121951219512195,68
29,21,45,23.40981539,93.13277,6.749260456,105.2240743,pomegranate,31.666666666666668,0.6444444444444445,95
23,5,44,21.20725375,94.26304717,7.16300467,107.5660804,pomegranate,24.0,0.5227272727272727,72
13,7,43,18.20230419,91.12282162,7.013481515,109.66239740000002,pomegranate,21.0,0.3023255813953488,63
5,13,37,22.34375696,89.7870345,5.648243648999999,103.3183074,pomegranate,18.333333333333332,0.13513513513513514,55
27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate,30.666666666666668,0.6585365853658537,92
7,23,35,19.75088482,88.71691157,7.054313822999999,102.5538035,pomegranate,21.666666666666668,0.2,65
12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate,23.666666666666668,0.3076923076923077,71
4,19,43,18.07132963,93.14554876,5.7794274020000005,106.3602023,pomegranate,22.0,0.09302325581395349,66
3,9,45,23.89162561,89.61850203,6.535244251,104.617522,pomegranate,19.0,0.06666666666666667,57
1,27,36,23.98598756,93.34236582,5.684995235,104.991282,pomegranate,21.333333333333332,0.027777777777777776,64
23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate,32.333333333333336,0.5227272727272727,97
24,21,42,20.82210727,87.22815682,6.999014379,109.4429934,pomegranate,29.0,0.5714285714285714,87
13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate,26.666666666666668,0.35135135135135137,80
40,11,44,24.45840036,86.10874614,6.322396027000001,111.3779693,pomegranate,31.666666666666668,0.9090909090909091,95
21,9,40,24.51147697,90.64498715,5.956401828,105.6209954,pomegranate,23.333333333333332,0.525,70
3,27,44,24.56811204,92.03009222,6.591302797000001,110.9633894,pomegranate,24.666666666666668,0.06818181818181818,74
40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate,37.0,0.9523809523809523,111
14,25,40,20.07386547,90.97819712,6.407872061,103.7084055,pomegranate,26.333333333333332,0.35,79
38,14,37,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate,29.666666666666668,1.027027027027027,89
34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,pomegranate,26.333333333333332,0.9444444444444444,79
32,14,37,22.73031253,88.48567856,6.825256236,104.6843243,pomegranate,27.666666666666668,0.8648648648648649,83
18,21,35,23.2801227,94.94330457,6.368560522,111.1382096,pomegranate,24.666666666666668,0.5142857142857142,74
8,23,38,19.30106297,87.1775172,7.005410734,105.4766591,pomegranate,23.0,0.21052631578947367,69
15,6,41,19.0087067,88.83768149,6.8973684770000006,108.6793978,pomegranate,20.666666666666668,0.36585365853658536,62
0,5,36,24.35193812,90.88612388,6.152906502,105.529185,pomegranate,13.666666666666666,0.0,41
22,9,44,24.72235539,88.87651295,5.744361602000001,112.1926517,pomegranate,25.0,0.5,75
14,8,43,21.92513945,94.46485312,7.051654924,111.71620159999998,pomegranate,21.666666666666668,0.32558139534883723,65
31,11,45,24.83954414,86.88738076,6.034612928,107.6435771,pomegranate,29.0,0.6888888888888889,87
39,17,45,18.09691127,90.42177379,6.9244907310000015,104.88188999999998,pomegranate,33.666666666666664,0.8666666666666667,101
10,5,42,20.24104904,91.08706822,6.887005997,109.2537734,pomegranate,19.0,0.23809523809523808,57
8,28,38,23.22594,94.42971362,6.8444019,105.6917856,pomegranate,24.666666666666668,0.21052631578947367,74
32,13,42,23.50128217,92.97527546,5.786058032000001,106.61905,pomegranate,29.0,0.7619047619047619,87
18,9,40,19.44623085,89.02127045,5.627186257000001,106.1606833,pomegranate,22.333333333333332,0.45,67
20,27,41,20.51343484,92.51675903,5.700088663,110.5764023,pomegranate,29.333333333333332,0.4878048780487805,88
39,25,36,18.90223032,94.99897537,5.567805185,107.6103211,pomegranate,33.333333333333336,1.0833333333333333,100
20,7,45,18.90592319,89.24126808,6.077886012,112.4750941,pomegranate,24.0,0.4444444444444444,72
11,10,45,22.63045168,88.45577158,6.397995609,109.0357597,pomegranate,22.0,0.24444444444444444,66
40,18,43,19.38603815,86.79058496,5.767372539,109.91309840000002,pomegranate,33.666666666666664,0.9302325581395349,101
3,26,39,24.38318965,91.19431555,7.079973241,103.6012114,pomegranate,22.666666666666668,0.07692307692307693,68
9,16,36,23.77989026,92.93386903,5.893332377999999,106.977723,pomegranate,20.333333333333332,0.25,61
30,20,38,22.59890174,93.16343942,7.058222596,110.0932899,pomegranate,29.333333333333332,0.7894736842105263,88
40,9,41,24.37766782,85.4017118,5.78270695,106.128338,pomegranate,30.0,0.975609756097561,90
40,30,35,20.89273273,91.07776977,6.269663962999999,104.4407083,pomegranate,35.0,1.1428571428571428,105
32,25,35,18.09903225,85.70786282,5.892913826,107.0050976,pomegranate,30.666666666666668,0.9142857142857143,92
33,23,45,20.00218987,85.83618191,7.116538883,112.337046,pomegranate,33.666666666666664,0.7333333333333333,101
4,14,41,19.85139326,89.80732335,6.430163481,102.8186358,pomegranate,19.666666666666668,0.0975609756097561,59
13,17,45,21.25433607,92.65058936,7.159520979,106.2784673,pomegranate,25.0,0.28888888888888886,75
39,24,39,23.65374106,93.32657504,6.431265737,109.8076178,pomegranate,34.0,1.0,102
8,28,37,23.88404783,86.20613842,6.082571701,108.3121789,pomegranate,24.333333333333332,0.21621621621621623,73
91,94,46,29.36792366,76.24900101,6.149934034,92.82840911,banana,77.0,1.9782608695652173,231
105,95,50,27.33368994,83.67675197,5.849076099,101.0494791,banana,83.33333333333333,2.1,250
108,92,53,27.40053601,82.96221306,6.276800323,104.9378,banana,84.33333333333333,2.0377358490566038,253
86,76,54,29.3159075,80.11585705,5.926824754,90.10978128,banana,72.0,1.5925925925925926,216
80,77,49,26.05433004,79.39654531,5.519088423,113.2297373,banana,68.66666666666667,1.6326530612244898,206
93,94,53,25.86632408,84.42379269,6.079178787999999,114.5357503,banana,80.0,1.7547169811320755,240
90,92,55,27.00932084,80.18546798,6.13465588,97.32531705,banana,79.0,1.6363636363636365,237
108,89,53,29.55054817,78.06762846,5.808497603999999,99.34482238,banana,83.33333333333333,2.0377358490566038,250
108,88,55,26.28845991,83.390039,5.891458107,113.8729798,banana,83.66666666666667,1.9636363636363636,251
105,77,52,29.16226551,76.16151562,5.816622478999999,100.0075679,banana,78.0,2.019230769230769,234
118,88,52,28.65003945,82.68752542,5.8431631610000005,98.75084366,banana,86.0,2.269230769230769,258
101,87,54,29.07311132,76.50045221,6.376756632999999,100.1692639,banana,80.66666666666667,1.8703703703703705,242
95,75,50,28.08166093,75.26429821,5.623615687000001,118.2761894,banana,73.33333333333333,1.9,220
106,85,53,27.1994597,78.80860679999998,5.91505509,99.72430835,banana,81.33333333333333,2.0,244
86,95,49,28.05484146,78.04602887,6.458714879,108.3957179,banana,76.66666666666667,1.7551020408163265,230
83,79,55,25.14748006,83.34688193,5.565028635,98.66679427,banana,72.33333333333333,1.509090909090909,217
85,95,47,25.94019018,78.3422098,6.211833161,119.84797,banana,75.66666666666667,1.8085106382978724,227
109,79,45,27.66752761,79.68542782,6.490074429,108.66464,banana,77.66666666666667,2.422222222222222,233
100,76,45,25.56703012,75.94067692,5.590236025,102.7867717,banana,73.66666666666667,2.2222222222222223,221
117,86,48,28.6956201,82.54195839,6.225225238999999,116.1616839,banana,83.66666666666667,2.4375,251
114,94,53,26.33544853,76.8532006,6.190757458999999,118.6858263,banana,87.0,2.150943396226415,261
110,78,50,25.93730186,78.89864446,5.915568968,98.21747528,banana,79.33333333333333,2.2,238
94,70,48,25.13686519,84.88394407,6.195152442,91.46442491,banana,70.66666666666667,1.9583333333333333,212
80,71,47,27.50527651,80.79783998,6.156373499,105.0776992,banana,66.0,1.702127659574468,198
114,79,51,26.21009246,82.34429458,6.313197204,112.0700033,banana,81.33333333333333,2.235294117647059,244
88,78,45,29.10403455,79.19588629,6.324270089,92.07835761,banana,70.33333333333333,1.9555555555555555,211
112,73,48,29.244063800000006,77.32017166,5.7074889870000005,90.66727868,banana,77.66666666666667,2.3333333333333335,233
117,76,47,25.56202173,77.38229006,6.119216009,93.10247183,banana,80.0,2.4893617021276597,240
111,87,48,26.3985515,81.36028902,5.571401169,98.16752001,banana,82.0,2.3125,246
89,83,47,28.09577643,77.79586769,5.63127166,109.5408614,banana,73.0,1.8936170212765957,219
93,91,47,27.84767901,83.31110751,6.101241579,117.2878912,banana,77.0,1.9787234042553192,231
92,81,52,27.39341554,81.4654833,6.438137278999998,94.31102057,banana,75.0,1.7692307692307692,225
105,74,45,25.14517635,81.38204104,6.098369122,119.218154,banana,74.66666666666667,2.3333333333333335,224
102,71,48,28.65456263,79.28693687,5.695267822000001,102.4633775,banana,73.66666666666667,2.125,221
94,91,51,29.16093424,76.67484233,5.6180944460000015,109.575944,banana,78.66666666666667,1.8431372549019607,236
116,71,47,27.57278064,82.0638878,6.435785799,91.34276507,banana,78.0,2.4680851063829787,234
117,79,49,25.40909896,82.36208097,6.176644228,112.9794804,banana,81.66666666666667,2.3877551020408165,245
119,72,55,25.99069521,83.33983116,6.220643671,112.0777152,banana,82.0,2.1636363636363636,246
99,73,53,26.29039046,81.06003778,5.8717022110000014,118.6730366,banana,75.0,1.8679245283018868,225
91,84,52,29.14827211,78.71024836,6.390741836,117.536781,banana,75.66666666666667,1.75,227
80,90,47,26.59743595,79.35898915,6.21084479,107.3944717,banana,72.33333333333333,1.702127659574468,217
101,70,48,25.36059237,75.03193255,6.012696655,116.5531455,banana,73.0,2.1041666666666665,219
108,89,53,29.12036889,80.18080728,5.908770059,112.3982055,banana,83.33333333333333,2.0377358490566038,250
100,80,52,27.53911354,77.25629897,6.049801781,110.3262123,banana,77.33333333333333,1.9230769230769231,232
109,91,53,29.66727337,83.51014178,6.010095852999999,110.2511102,banana,84.33333333333333,2.056603773584906,253
82,78,46,25.05802193,84.97323747,5.738678895,110.4408803,banana,68.66666666666667,1.7826086956521738,206
106,70,55,25.86824781,78.52399914,5.74055541,116.3019555,banana,77.0,1.9272727272727272,231
90,86,52,25.85036988,81.95580471,5.793260262,119.08561709999998,banana,76.0,1.7307692307692308,228
83,95,50,26.51682337,77.79913575,5.50947065,108.8547508,banana,76.0,1.66,228
119,90,48,28.66725136,79.59242542,5.986442306,118.2583441,banana,85.66666666666667,2.4791666666666665,257
107,72,45,28.14938935,81.54448882,5.790768046,91.40508414,banana,74.66666666666667,2.3777777777777778,224
116,81,55,26.42313317,83.69950440000002,5.915546415,95.12322062,banana,84.0,2.109090909090909,252
101,75,50,26.59386409,81.40740301,6.242528277999999,109.9825551,banana,75.33333333333333,2.02,226
93,81,50,27.71822477,76.57853189,6.0360792660000016,102.2099836,banana,74.66666666666667,1.86,224
95,75,45,28.98333432,82.95958244,5.829898502000001,109.022564,banana,71.66666666666667,2.111111111111111,215
107,71,55,29.42017919,83.96754496,6.088064451,117.229079,banana,77.66666666666667,1.9454545454545455,233
83,94,47,27.39872329,81.10523402,6.469370954,112.1355384,banana,74.66666666666667,1.7659574468085106,224
102,73,54,26.4020227,84.41007614,5.720726906,111.0162259,banana,76.33333333333333,1.8888888888888888,229
86,79,45,27.81251452,82.69285419,5.80766417,99.20961514,banana,70.0,1.9111111111111112,210
117,86,53,25.19640218,83.55829874,5.703381727999999,115.8586081,banana,85.33333333333333,2.207547169811321,256
111,79,53,28.31193338,75.77363772,6.165001277999999,119.695765,banana,81.0,2.0943396226415096,243
95,74,50,25.90113128,80.47152737,6.002481605,110.10323,banana,73.0,1.9,219
91,75,55,27.48612983,76.11239849,6.212369363,109.2768851,banana,73.66666666666667,1.6545454545454545,221
93,83,46,29.38254012,83.50423735,5.765308943,109.2486647,banana,74.0,2.0217391304347827,222
92,85,51,29.22118628,81.08183635,5.740764682000001,108.8616474,banana,76.0,1.803921568627451,228
104,80,54,27.09062164,81.33506906,5.879119455,110.1331182,banana,79.33333333333333,1.9259259259259258,238
103,72,51,26.12643374,81.81365007,6.099478745,104.4812858,banana,75.33333333333333,2.019607843137255,226
92,75,45,29.01207743,77.95192527,5.674403358999999,90.43495443,banana,70.66666666666667,2.0444444444444443,212
93,85,49,27.96799119,79.28625709,5.694243847,119.4765557,banana,75.66666666666667,1.8979591836734695,227
120,87,52,28.0764455,76.05522115,5.905494703,118.99235729999998,banana,86.33333333333333,2.3076923076923075,259
108,72,46,25.16278237,84.97849241,6.110844721,90.94554618,banana,75.33333333333333,2.347826086956522,226
105,88,54,25.78749808,84.51194224,6.020445317,114.2005455,banana,82.33333333333333,1.9444444444444444,247
98,79,50,25.34119774,84.47321314,6.435917308,91.06493353,banana,75.66666666666667,1.96,227
111,88,55,29.44795403,78.34971537,5.505393832999999,96.45042585,banana,84.66666666666667,2.018181818181818,254
97,74,45,26.47522633,78.51833782,5.677719902000001,113.1161095,banana,72.0,2.1555555555555554,216
95,82,48,27.39489579,83.31172003,5.719014989,92.78133617,banana,75.0,1.9791666666666667,225
89,91,55,25.08347445,80.26173100000003,6.275572297999999,94.32961456,banana,78.33333333333333,1.6181818181818182,235
89,85,55,26.671983500000003,76.48541655,6.275384607,91.73358569,banana,76.33333333333333,1.6181818181818182,229
118,88,51,25.44926208,79.49221962,6.201911642000001,100.6619171,banana,85.66666666666667,2.3137254901960786,257
101,92,45,28.22776705,80.64303840000002,5.758054257,98.00403016,banana,79.33333333333333,2.2444444444444445,238
99,92,47,28.127950899999995,77.48247073,6.3239336470000005,103.5045395,banana,79.33333333333333,2.106382978723404,238
82,77,46,28.9470467,82.1888998,5.901100841,95.83016448,banana,68.33333333333333,1.7826086956521738,205
90,86,55,27.96236771,84.15403614,5.644486582000001,97.55986676,banana,77.0,1.6363636363636365,231
95,88,52,28.00316034,78.90085998,6.235461772000001,94.68180316,banana,78.33333333333333,1.8269230769230769,235
104,73,46,29.1400919,80.1190228,6.28236237,90.45142867,banana,74.33333333333333,2.260869565217391,223
102,73,52,27.9122104,83.36307683,6.356090905,90.24211529,banana,75.66666666666667,1.9615384615384615,227
100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,banana,75.33333333333333,1.9230769230769231,226
94,89,48,28.55980972,84.51602322,5.653437902,111.0843029,banana,77.0,1.9583333333333333,231
99,70,46,26.59580783,82.99556744,5.727469947,100.5123341,banana,71.66666666666667,2.152173913043478,215
112,87,48,27.19711623,77.39706290000002,6.200111067999999,99.46950465,banana,82.33333333333333,2.3333333333333335,247
117,82,45,25.29391516,79.29122198,5.614471478,105.4220251,banana,81.33333333333333,2.6,244
96,86,51,29.90888522,76.98740841,6.257369799,91.99964712,banana,77.66666666666667,1.8823529411764706,233
113,85,45,27.94972463,76.63713353,6.037430836,109.0921631,banana,81.0,2.511111111111111,243
105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,banana,81.33333333333333,2.282608695652174,244
85,89,51,29.21144871,84.70189923,6.1581644220000005,108.5501443,banana,75.0,1.6666666666666667,225
108,94,47,27.35911627,84.54625006,6.387431382999999,90.81250457,banana,83.0,2.297872340425532,249
92,81,52,28.0106804,76.52808057,5.891413895,103.7040783,banana,75.0,1.7692307692307692,225
110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,banana,78.33333333333333,2.037037037037037,235
82,75,55,27.34585147,78.48738349999998,6.281069505,92.15524332,banana,70.66666666666667,1.490909090909091,212
117,81,53,29.50704598,78.20585613,5.507641777999999,98.12565829,banana,83.66666666666667,2.207547169811321,251
24,130,195,29.99677232,81.54156612,6.112305667,67.12534492,grapes,116.33333333333333,0.12307692307692308,349
13,144,204,30.7280404,82.42614055,6.092241627000001,68.38135469,grapes,120.33333333333333,0.06372549019607843,361
22,123,205,32.44577836,83.88504863,5.896343436,68.73932528,grapes,116.66666666666667,0.1073170731707317,350
36,125,196,37.46566825,80.65968681,6.15526103,66.83872293,grapes,119.0,0.1836734693877551,357
24,131,196,22.03296178,83.74372787,5.732453638,65.34440794,grapes,117.0,0.12244897959183673,351
2,123,198,39.64851881,82.21079946,6.253034534,70.39906054,grapes,107.66666666666667,0.010101010101010102,323
35,140,197,16.77557314,82.75241875,6.106190557000001,66.76285469,grapes,124.0,0.17766497461928935,372
11,122,195,12.14190714,83.56812483,5.647202395,69.63122027,grapes,109.33333333333333,0.05641025641025641,328
6,123,203,12.7567962,81.62497448,6.130310493,66.77844567,grapes,110.66666666666667,0.029556650246305417,332
17,134,204,39.04071989,80.18393287,6.499604931,73.88467027,grapes,118.33333333333333,0.08333333333333333,355
25,130,197,39.70772192,82.68593454,5.554831977,74.91506217,grapes,117.33333333333333,0.12690355329949238,352
27,145,205,9.467960445,82.29335466,5.800242694,66.02765219,grapes,125.66666666666667,0.13170731707317074,377
9,122,201,29.58748357,80.91934392,5.570290539,68.06417307,grapes,110.66666666666667,0.04477611940298507,332
16,139,203,17.82803682,80.96093443,6.27564088,65.84748763,grapes,119.33333333333333,0.07881773399014778,358
32,141,204,8.825674745,82.89753705,5.536645599,67.235765,grapes,125.66666666666667,0.1568627450980392,377
22,138,195,27.83487131,83.51444973,6.208196881,73.02882766,grapes,118.33333333333333,0.11282051282051282,355
31,144,202,11.02105378,80.55557235,5.870600622,68.23963161,grapes,125.66666666666667,0.15346534653465346,377
3,136,205,17.5862944,80.84806564,6.334771461,71.40654520000002,grapes,114.66666666666667,0.014634146341463415,344
28,122,197,19.89363946,82.73366439,5.856575335,69.66256816,grapes,115.66666666666667,0.14213197969543148,347
4,136,204,29.93707596,81.77713468,5.898944282,65.52279323,grapes,114.66666666666667,0.0196078431372549,344
39,145,201,36.73126647,80.58931938,5.775600435,72.24230804,grapes,128.33333333333334,0.19402985074626866,385
38,132,197,20.42094753,81.54185044,5.931101816,66.93065667,grapes,122.33333333333333,0.19289340101522842,367
36,133,198,25.51939719,83.98351748,6.2286454,69.17281221,grapes,122.33333333333333,0.18181818181818182,367
25,121,201,30.50734778,82.71775569,5.594240602999999,70.08200379,grapes,115.66666666666667,0.12437810945273632,347
15,125,199,18.426993600000007,80.55625868,5.569230319,69.75734306,grapes,113.0,0.07537688442211055,339
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,123.0,0.11707317073170732,369
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,116.0,0.06403940886699508,348
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,109.33333333333333,0.025380710659898477,328
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,116.66666666666667,0.15,350
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,120.66666666666667,0.116751269035533,362
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,121.33333333333333,0.12807881773399016,364
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,112.0,0.034482758620689655,336
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,123.0,0.16161616161616163,369
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,117.33333333333333,0.04455445544554455,352
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,119.33333333333333,0.10204081632653061,358
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,120.66666666666667,0.15920398009950248,362
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,112.0,0.01507537688442211,336
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,126.66666666666667,0.18627450980392157,380
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,grapes,114.33333333333333,0.0707070707070707,343
20,122,204,11.7976469,80.86325389,6.487369687,65.06962486,grapes,115.33333333333333,0.09803921568627451,346
40,126,201,11.36300891,80.03100049,6.116982944,71.18289431,grapes,122.33333333333333,0.19900497512437812,367
36,128,204,25.23542319,80.68700527,5.695792761,67.03840888,grapes,122.66666666666667,0.17647058823529413,368
11,132,197,15.99050693,81.23966573,5.7343170070000005,74.40198861,grapes,113.33333333333333,0.05583756345177665,340
0,137,195,22.4359017,80.18612085,6.329499832000001,65.3973168,grapes,110.66666666666667,0.0,332
19,123,200,34.76086052,81.03544763,6.167013532,65.70430027,grapes,114.0,0.095,342
31,136,197,31.11047251,83.34010951,5.653776057999999,71.43001582,grapes,121.33333333333333,0.15736040609137056,364
4,134,200,28.57828803,80.95628959,5.840256272,73.34232097,grapes,112.66666666666667,0.02,338
39,139,201,41.18664903,81.01783402,5.5399808120000005,68.68895899,grapes,126.33333333333333,0.19402985074626866,379
8,127,196,27.02766138,83.17093908,5.833302165,70.95666003,grapes,110.33333333333333,0.04081632653061224,331
39,138,203,21.19339319,82.33098331,6.399433771,74.62834921,grapes,126.66666666666667,0.1921182266009852,380
32,120,204,10.38004759,83.44518113,6.138958698,67.39173790000001,grapes,118.66666666666667,0.1568627450980392,356
12,142,203,31.3115978,82.56407013,5.972850837999999,65.01095312,grapes,119.0,0.059113300492610835,357
8,133,195,20.46657776,80.97598029,6.456079585,71.29813872,grapes,112.0,0.041025641025641026,336
8,139,199,29.36947679,81.53996362,6.3364266670000005,66.13442813,grapes,115.33333333333333,0.04020100502512563,346
21,134,202,10.72302459,80.02130636,6.425419926,65.29821120000001,grapes,119.0,0.10396039603960396,357
40,140,195,14.97846952,80.49979873,6.2943956760000015,71.63437433,grapes,125.0,0.20512820512820512,375
39,127,202,15.3246651,81.67215994,6.477768039,71.60102999,grapes,122.66666666666667,0.19306930693069307,368
19,120,195,18.73932187,81.12109244,5.931538447,73.55807954,grapes,111.33333333333333,0.09743589743589744,334
21,139,201,19.3642553,83.36094029,5.980598579,67.15094741,grapes,120.33333333333333,0.1044776119402985,361
17,136,195,41.20733624,81.61051026,6.389783283,65.90227462,grapes,116.0,0.08717948717948718,348
33,139,203,33.34214482,82.51034633,5.693287415,70.68098614,grapes,125.0,0.1625615763546798,375
22,133,201,23.81995682,80.12211649,6.00299607,67.27398640000001,grapes,118.66666666666667,0.10945273631840796,356
32,130,196,40.66012294,81.24995984,6.372959542,74.03030056,grapes,119.33333333333333,0.16326530612244897,358
37,135,205,11.82768186,80.2827185,5.510924848999999,74.10225057,grapes,125.66666666666667,0.18048780487804877,377
15,140,195,13.28504331,83.54193816,5.69945282,65.80006004,grapes,116.66666666666667,0.07692307692307693,350
39,132,196,35.83089092,83.32560104,5.778594403,73.67984885,grapes,122.33333333333333,0.1989795918367347,367
40,121,199,26.18159716,81.03886263,6.315586313,66.05911698,grapes,120.0,0.20100502512562815,360
40,132,202,24.57558351,80.70695797,5.9718130060000005,69.706113,grapes,124.66666666666667,0.19801980198019803,374
29,142,203,29.67229086,83.71498986,5.891195653,66.48490371,grapes,124.66666666666667,0.14285714285714285,374
32,121,199,39.37102553,81.25353895,6.129812716,74.08101744,grapes,117.33333333333333,0.16080402010050251,352
6,140,205,17.66558428,82.92903419,6.313085601,69.8671263,grapes,117.0,0.02926829268292683,351
8,120,196,24.06679352,82.66396666,6.053662544,69.81855775,grapes,108.0,0.04081632653061224,324
34,133,202,15.31413469,80.09711412,5.804799142,74.82144653,grapes,123.0,0.16831683168316833,369
35,135,199,21.77466746,80.54942557,6.400719746,69.39630398,grapes,123.0,0.17587939698492464,369
16,145,199,26.91624843,80.76838926,5.953966361,69.30927185,grapes,120.0,0.08040201005025126,360
8,136,201,41.65602996,82.22118237,5.6092559920000005,74.19664838,grapes,115.0,0.03980099502487562,345
25,129,195,17.98667801,81.17712085,5.777271492000001,72.37127689,grapes,116.33333333333333,0.1282051282051282,349
16,130,201,29.12033769,82.79092939,5.682395429,68.8503047,grapes,115.66666666666667,0.07960199004975124,347
39,129,203,34.38922481,83.18392806,5.863996687,71.03001556,grapes,123.66666666666667,0.1921182266009852,371
38,135,203,41.36106301,82.79782954,6.444373116,69.92107482,grapes,125.33333333333333,0.18719211822660098,376
33,120,205,35.12158265,82.26890793,5.550832177999999,69.71518491,grapes,119.33333333333333,0.16097560975609757,358
35,125,204,19.6491772,80.15215777,6.107741787999999,73.69529586,grapes,121.33333333333333,0.1715686274509804,364
1,132,200,16.27852801,82.94270065,5.620745638,66.57462809,grapes,111.0,0.005,333
39,140,203,21.11903604,80.63399198,6.349875906,69.27779761,grapes,127.33333333333333,0.1921182266009852,382
28,145,202,19.2077707,82.90428409999998,6.484323189,66.83113717,grapes,125.0,0.13861386138613863,375
6,128,200,25.96308415,82.57813624,5.838748311,70.31782647,grapes,111.33333333333333,0.03,334
6,139,199,25.67385024,81.6212135,6.29099842,74.10919422,grapes,114.66666666666667,0.03015075376884422,344
29,122,196,41.94865736,81.15595212,5.638328481,73.06862952,grapes,115.66666666666667,0.14795918367346939,347
37,144,197,11.18994268,80.8084305,6.415555956,66.34234944,grapes,126.0,0.18781725888324874,378
38,120,197,17.5438296,82.94703302,6.323722572,73.77063744,grapes,118.33333333333333,0.19289340101522842,355
38,141,198,13.05809741,80.28297993,5.757009965,70.75633584,grapes,125.66666666666667,0.1919191919191919,377
14,121,203,9.724457611,83.74765639,6.1586894060000015,74.46411148,grapes,112.66666666666667,0.06896551724137931,338
6,125,204,27.92004934,82.93262435,5.7335398070000005,69.92092839,grapes,111.66666666666667,0.029411764705882353,335
32,138,197,9.535585543,80.73112694,5.908724337000001,69.44115171,grapes,122.33333333333333,0.16243654822335024,367
